alma_id,title,date,publisher,format,genre,lds03,placename,place_id,feature_type_code,longitude,latitude,trove_note,trove_url,id
9910181253607636,Dunmunkle standard.,1878-1974,"Murtoa, Vic. : E. Boase",v.,Newspapers,Australia--Victoria--Dunmunkle | Australia--Victoria--Murtoa,Dunmunkle,8058.0,PRSH,142.6895898,-36.3954034,"Issues available online Jan. 9, 1914-Dec. 20, 1918",http://nla.gov.au/nla.news-title554,a9910181253607636
9910181253607636,Dunmunkle standard.,1878-1974,"Murtoa, Vic. : E. Boase",v.,Newspapers,Australia--Victoria--Dunmunkle | Australia--Victoria--Murtoa,Murtoa,102245.0,LOCB,142.48168,-36.5963973,"Issues available online Jan. 9, 1914-Dec. 20, 1918",http://nla.gov.au/nla.news-title554,a9910181253607636
9910181233607636,Mornington standard (1911) | Mornington standard.,1911-1939,"Frankston, Vic. : W.G. Pettit",v.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Frankston,Mornington,102145.0,LOCB,145.0622591,-38.2277794,,http://nla.gov.au/nla.news-title210,a9910181233607636
9910181233607636,Mornington standard (1911) | Mornington standard.,1911-1939,"Frankston, Vic. : W.G. Pettit",v.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Frankston,Frankston,101201.0,LOCB,145.1414278,-38.150865,,http://nla.gov.au/nla.news-title210,a9910181233607636
9910181213607636,Mornington & Dromana standard.,1908-1911,"Frankston, Vic. : Pettit & Co.",v.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Frankston,Mornington,102145.0,LOCB,145.0622591,-38.2277794,,http://nla.gov.au/nla.news-title206,a9910181213607636
9910181213607636,Mornington & Dromana standard.,1908-1911,"Frankston, Vic. : Pettit & Co.",v.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Frankston,Frankston,101201.0,LOCB,145.1414278,-38.150865,,http://nla.gov.au/nla.news-title206,a9910181213607636
9910181043607636,The Morwell and Yinnar gazette.,1894-1916,"Morwell, Vic. : C.P. Nind",v.,Newspapers,Australia--Victoria--Morwell | Australia--Victoria--Yinnar,Morwell,102152.0,LOCB,146.4200335,-38.2317203,,,a9910181043607636
9910181043607636,The Morwell and Yinnar gazette.,1894-1916,"Morwell, Vic. : C.P. Nind",v.,Newspapers,Australia--Victoria--Morwell | Australia--Victoria--Yinnar,Yinnar,103499.0,LOCB,146.3170348,-38.3263802,,,a9910181043607636
9910181023607636,The Morwell and Mirboo gazette.,1885-1894,"Morwell, Vic. : C.P. Nind",v.,Newspapers,Australia--Victoria--Morwell | Australia--Victoria--Mirboo,Morwell,102152.0,LOCB,146.4200335,-38.2317203,,,a9910181023607636
9910181023607636,The Morwell and Mirboo gazette.,1885-1894,"Morwell, Vic. : C.P. Nind",v.,Newspapers,Australia--Victoria--Morwell | Australia--Victoria--Mirboo,Mirboo,102071.0,LOCB,146.2260635,-38.483123,,,a9910181023607636
9910180813607636,The Ouyen mail.,1915-1941,Ouyen Vic. : R.S. Ritchie,v. ; 50-62 cm.,Newspapers,Australia--Victoria--Ouyen | Australia--Victoria--Walpeup,Ouyen,102437.0,LOCB,142.3278797,-35.0512226,,,a9910180813607636
9910180813607636,The Ouyen mail.,1915-1941,Ouyen Vic. : R.S. Ritchie,v. ; 50-62 cm.,Newspapers,Australia--Victoria--Ouyen | Australia--Victoria--Walpeup,Walpeup,103199.0,LOCB,142.0332495,-35.1110082,,,a9910180813607636
9910180613607636,"The Mooroopna & Toolamba telegraph : Shepparton, Rushworth and Murchison advertiser.",187u-1883,Toolamba Vic. : J. Lewis,v. ; 52-60 cm.,Newspapers,Australia--Victoria--Mooroopna | Australia--Victoria--Toolamba,Mooroopna,102138.0,LOCB,145.348281,-36.3986577,,,a9910180613607636
9910180613607636,"The Mooroopna & Toolamba telegraph : Shepparton, Rushworth and Murchison advertiser.",187u-1883,Toolamba Vic. : J. Lewis,v. ; 52-60 cm.,Newspapers,Australia--Victoria--Mooroopna | Australia--Victoria--Toolamba,Toolamba,103041.0,LOCB,145.3220066,-36.4894781,,,a9910180613607636
9910180583607636,"The Toolamba telegraph and Mooroopna, Shepparton, Arcadia and Murchison advertiser.",1874-187u,Toolamba Vic. : J. Lewis,v. ; 64 cm.,Newspapers,Australia--Victoria--Toolamba | Australia--Victoria--Mooroopna,Toolamba,103041.0,LOCB,145.3220066,-36.4894781,,,a9910180583607636
9910180583607636,"The Toolamba telegraph and Mooroopna, Shepparton, Arcadia and Murchison advertiser.",1874-187u,Toolamba Vic. : J. Lewis,v. ; 64 cm.,Newspapers,Australia--Victoria--Toolamba | Australia--Victoria--Mooroopna,Mooroopna,102138.0,LOCB,145.348281,-36.3986577,,,a9910180583607636
9910177653607636,Goulburn Valley leader.,1979-1986,"Shepparton, Vic. : Donald Roy McPherson for Goulburn Valley Leader Pty. Ltd",8 v. : ill. ; 40 cm.,Newpapers | Newspapers,Australia--Victoria--Shepparton | Australia--Victoria--Goulburn Valley,Shepparton,102741.0,LOCB,145.3919259,-36.3733818,,,a9910177653607636
9910177653607636,Goulburn Valley leader.,1979-1986,"Shepparton, Vic. : Donald Roy McPherson for Goulburn Valley Leader Pty. Ltd",8 v. : ill. ; 40 cm.,Newpapers | Newspapers,Australia--Victoria--Shepparton | Australia--Victoria--Goulburn Valley,Goulburn Valley,,,,,,,a9910177653607636
9910177623607636,Moorabbin Southern Cross.,19uu-1935,"Brighton, Vic. T.A. Blackham.",v. : ill. ; 63-67 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Brighton,Moorabbin,102127.0,LOCB,145.0569732,-37.941421,,,a9910177623607636
9910177623607636,Moorabbin Southern Cross.,19uu-1935,"Brighton, Vic. T.A. Blackham.",v. : ill. ; 63-67 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Brighton,Brighton,100496.0,LOCB,144.994363,-37.9080176,,,a9910177623607636
9910177313607636,"Southern Cross, Stonnington.",1996-1996,"Prahran, Vic. : Southern Cross Group",v. : ill. (some col.) ; 37 cm.,Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Stonnington,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910177313607636
9910177313607636,"Southern Cross, Stonnington.",1996-1996,"Prahran, Vic. : Southern Cross Group",v. : ill. (some col.) ; 37 cm.,Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Stonnington,Stonnington City,25282.0,LGA,145.0345892,-37.8573479,,,a9910177313607636
9910176713607636,"News, Berwick.",1996-2017,Pakenham Vic. : South Eastern Independent Newspapers Pty. Ltd.,v. : ill. (some col.) ; 41 cm.,Newspapers,Australia--Victoria--Berwick | Australia--Victoria--Pakenham,Berwick,100365.0,LOCB,145.3486485,-38.0420842,,,a9910176713607636
9910176713607636,"News, Berwick.",1996-2017,Pakenham Vic. : South Eastern Independent Newspapers Pty. Ltd.,v. : ill. (some col.) ; 41 cm.,Newspapers,Australia--Victoria--Berwick | Australia--Victoria--Pakenham,Pakenham,102444.0,LOCB,145.487804,-38.0710454,,,a9910176713607636
9910176563607636,"The mail, Mornington.",1988-2004,Hastings Vic. : Independent News Pty. Ltd.,v. : ill ; 41 cm.,Newspapers,Australia--Victoria--Hastings | Australia--Victoria--Mornington,Hastings,101429.0,LOCB,145.187154,-38.2980043,,,a9910176563607636
9910176563607636,"The mail, Mornington.",1988-2004,Hastings Vic. : Independent News Pty. Ltd.,v. : ill ; 41 cm.,Newspapers,Australia--Victoria--Hastings | Australia--Victoria--Mornington,Mornington,102145.0,LOCB,145.0622591,-38.2277794,,,a9910176563607636
9910176213607636,Mildura irrigationist and Murray River cultural advocate (1895) | The Mildura irrigationist and Murray River cultural advocate.,1895-1896,"Mildura, Vic. : The Irrigationist",v.,,Australia--Victoria--Mildura | Australia--Victoria--Murray Valley,Mildura,102049.0,LOCB,142.1337636,-34.2111,,http://nla.gov.au/nla.news-title1584,a9910176213607636
9910176213607636,Mildura irrigationist and Murray River cultural advocate (1895) | The Mildura irrigationist and Murray River cultural advocate.,1895-1896,"Mildura, Vic. : The Irrigationist",v.,,Australia--Victoria--Mildura | Australia--Victoria--Murray Valley,Murray Valley,,,,,,http://nla.gov.au/nla.news-title1584,a9910176213607636
9910174513607636,Mildura irrigationist and Murray River cultural advocate (1891) | The Mildura irrigationist and Murray River cultural advocate.,18uu-1892,"Mildura, Vic. : W.B. Christie",v.,,Australia--Victoria--Mildura | Australia--Victoria--Murray Valley,Mildura,102049.0,LOCB,142.1337636,-34.2111,,,a9910174513607636
9910174513607636,Mildura irrigationist and Murray River cultural advocate (1891) | The Mildura irrigationist and Murray River cultural advocate.,18uu-1892,"Mildura, Vic. : W.B. Christie",v.,,Australia--Victoria--Mildura | Australia--Victoria--Murray Valley,Murray Valley,,,,,,,a9910174513607636
9910174503607636,The Mildura irrigationist and Murray River agricultural times.,1888-1888,"Mildura, Vic. : W.B. Christie",16 v.,,Australia--Victoria--Mildura | Australia--Victoria--Murray Valley,Mildura,102049.0,LOCB,142.1337636,-34.2111,,,a9910174503607636
9910174503607636,The Mildura irrigationist and Murray River agricultural times.,1888-1888,"Mildura, Vic. : W.B. Christie",16 v.,,Australia--Victoria--Mildura | Australia--Victoria--Murray Valley,Murray Valley,,,,,,,a9910174503607636
9910174483607636,The Merbein irrigationist and Murray Valley soldiers' gazette.,1919-1920,Merbein Vic. : H.J.D. Furze,v.,,Australia--Victoria--Merbein | Australia--Victoria--Murray Valley,Merbein,102015.0,LOCB,142.05127,-34.1605674,,,a9910174483607636
9910174483607636,The Merbein irrigationist and Murray Valley soldiers' gazette.,1919-1920,Merbein Vic. : H.J.D. Furze,v.,,Australia--Victoria--Merbein | Australia--Victoria--Murray Valley,Murray Valley,,,,,,,a9910174483607636
9910174433607636,The Minyip guardian and Sheep Hills advocate.,18uu-1962,Minyip Vic. : Dunstan & Co.,v.,,Australia--Victoria--Minyip | Australia--Victoria--Sheep Hills,Minyip,102066.0,LOCB,142.6225204,-36.454344,,,a9910174433607636
9910174433607636,The Minyip guardian and Sheep Hills advocate.,18uu-1962,Minyip Vic. : Dunstan & Co.,v.,,Australia--Victoria--Minyip | Australia--Victoria--Sheep Hills,Sheep Hills,102734.0,LOCB,142.5441257,-36.3409,,,a9910174433607636
9910174033607636,The Mildura & Merbein sun.,1921-19uu,"Mildura, Vic. : Geo. W. Veall",v. ; 45cm.,Newspapers,Australia--Victoria--Mildura | Australia--Victoria--Merbein,Mildura,102049.0,LOCB,142.1337636,-34.2111,,,a9910174033607636
9910174033607636,The Mildura & Merbein sun.,1921-19uu,"Mildura, Vic. : Geo. W. Veall",v. ; 45cm.,Newspapers,Australia--Victoria--Mildura | Australia--Victoria--Merbein,Merbein,102015.0,LOCB,142.05127,-34.1605674,,,a9910174033607636
9910173803607636,The Meredith sentinel and Steiglitz miner.,1908-1912,"Meredith, Vic. : Henry Davison",v. ; 64 cm.,Newspapers,Australia--Victoria--Meredith | Australia--Victoria--Steiglitz,Meredith,102018.0,LOCB,144.0394954,-37.8638867,,,a9910173803607636
9910173803607636,The Meredith sentinel and Steiglitz miner.,1908-1912,"Meredith, Vic. : Henry Davison",v. ; 64 cm.,Newspapers,Australia--Victoria--Meredith | Australia--Victoria--Steiglitz,Steiglitz,102831.0,LOCB,144.1913749,-37.8666813,,,a9910173803607636
9910173793607636,"The Steiglitz miner, and Meredith Shire advertiser.",1893-1907,"Steiglitz, Vic. : W.H. Bosanko",v. ; 46-65 cm.,Newspapers,Australia--Victoria--Steiglitz | Australia--Victoria--Meredith,Steiglitz,102831.0,LOCB,144.1913749,-37.8666813,,,a9910173793607636
9910173793607636,"The Steiglitz miner, and Meredith Shire advertiser.",1893-1907,"Steiglitz, Vic. : W.H. Bosanko",v. ; 46-65 cm.,Newspapers,Australia--Victoria--Steiglitz | Australia--Victoria--Meredith,Meredith,102018.0,LOCB,144.0394954,-37.8638867,,,a9910173793607636
9910173783607636,The Meredith sentinel and Bamganie goldfields chronicle.,1901-1908,"Meredith, Vic. : Bennett Bros.",v. ; 64 cm.,Newspapers,Australia--Victoria--Meredith | Australia--Victoria--Bamganie,Meredith,102018.0,LOCB,144.0394954,-37.8638867,,,a9910173783607636
9910173783607636,The Meredith sentinel and Bamganie goldfields chronicle.,1901-1908,"Meredith, Vic. : Bennett Bros.",v. ; 64 cm.,Newspapers,Australia--Victoria--Meredith | Australia--Victoria--Bamganie,Bamganie,100260.0,LOCB,143.9954187,-37.9395551,,,a9910173783607636
9910173703607636,The Commonweal and workers' advocate.,1891-189u,"Richmond, Vic. : H.J. Prender",v. ; 60 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Richmond,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910173703607636
9910173703607636,The Commonweal and workers' advocate.,1891-189u,"Richmond, Vic. : H.J. Prender",v. ; 60 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Richmond,Richmond,102617.0,LOCB,145.0028642,-37.8220505,,,a9910173703607636
9910171293607636,The vanguard for peace and socialism : for marxism-leninism.,1963-1964,Coburg Vic. : Challenge Press,v.,,Australia--Victoria--Coburg | Australia--Victoria--Melbourne | Australia,Coburg,100791.0,LOCB,144.964502,-37.7438163,,,a9910171293607636
9910171293607636,The vanguard for peace and socialism : for marxism-leninism.,1963-1964,Coburg Vic. : Challenge Press,v.,,Australia--Victoria--Coburg | Australia--Victoria--Melbourne | Australia,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910171293607636
9910170823607636,"The vanguard for peace, national independence, improved living standards, democracy : for a socialist Australia.",1966-1968,Coburg Vic. : Challenge Press,v.,,Australia--Victoria--Melbourne | Australia--Victoria--Coburg | Australia,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910170823607636
9910170823607636,"The vanguard for peace, national independence, improved living standards, democracy : for a socialist Australia.",1966-1968,Coburg Vic. : Challenge Press,v.,,Australia--Victoria--Melbourne | Australia--Victoria--Coburg | Australia,Coburg,100791.0,LOCB,144.964502,-37.7438163,,,a9910170823607636
9910170813607636,"The vanguard for national independence, socialism : for marxism-leninism.",1964-1966,Coburg Vic. : Challenge Press,v.,,Australia--Victoria--Melbourne | Australia--Victoria--Coburg | Australia,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910170813607636
9910170813607636,"The vanguard for national independence, socialism : for marxism-leninism.",1964-1966,Coburg Vic. : Challenge Press,v.,,Australia--Victoria--Melbourne | Australia--Victoria--Coburg | Australia,Coburg,100791.0,LOCB,144.964502,-37.7438163,,,a9910170813607636
9910170773607636,"Truth (Melbourne, Vic. : 1892) | Truth : an advocate of religion and temperance.",1891-189u,Prahran Vic. : J. Lyttle.,v. ; 45 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Prahran,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910170773607636
9910170773607636,"Truth (Melbourne, Vic. : 1892) | Truth : an advocate of religion and temperance.",1891-189u,Prahran Vic. : J. Lyttle.,v. ; 45 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Prahran,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910170773607636
9910170083607636,The North suburban chronicle and general advertiser.,189u-19uu,Carlton Vic. : F.S. Parrott.,v. ; 52 cm.,Newspapers,Australia--Victoria--Carlton | Australia--Victoria--Melbourne,Carlton,100679.0,LOCB,144.9670992,-37.8000784,,,a9910170083607636
9910170083607636,The North suburban chronicle and general advertiser.,189u-19uu,Carlton Vic. : F.S. Parrott.,v. ; 52 cm.,Newspapers,Australia--Victoria--Carlton | Australia--Victoria--Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910170083607636
9910168033607636,Yeni nesil = New generation.,1979-,Collingwood Vic. : Yeni Nesil,v. : ill. ; 58 cm.,,Australia--Victoria--Collingwood | Australia--Victoria--Melbourne,Collingwood,100812.0,LOCB,144.98816,-37.8018633,,,a9910168033607636
9910168033607636,Yeni nesil = New generation.,1979-,Collingwood Vic. : Yeni Nesil,v. : ill. ; 58 cm.,,Australia--Victoria--Collingwood | Australia--Victoria--Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910168033607636
9910167883607636,Prahran news.,1952-1959,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v.,,Australia--Victoria--Prahran | Australia--Victoria--Elsternwick,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910167883607636
9910167883607636,Prahran news.,1952-1959,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v.,,Australia--Victoria--Prahran | Australia--Victoria--Elsternwick,Elsternwick,101101.0,LOCB,145.0065335,-37.8867877,,,a9910167883607636
9910167853607636,The news of Prahran-Windsor-Balaclava-St. Kilda.,19uu-1950,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v. ; 36-50 cm.,Newspapers,Australia--Victoria--Elsternwick | Australia--Victoria--Prahran,Elsternwick,101101.0,LOCB,145.0065335,-37.8867877,,,a9910167853607636
9910167853607636,The news of Prahran-Windsor-Balaclava-St. Kilda.,19uu-1950,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v. ; 36-50 cm.,Newspapers,Australia--Victoria--Elsternwick | Australia--Victoria--Prahran,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910167853607636
9910167613607636,"Review (Prahran, Vic.) | The review.",1981-1981,"Prahran, Vic. : Peter Isaacson Publications",10 v. : ill. ; 40 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Prahran,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910167613607636
9910167613607636,"Review (Prahran, Vic.) | The review.",1981-1981,"Prahran, Vic. : Peter Isaacson Publications",10 v. : ill. ; 40 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Prahran,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910167613607636
9910167573607636,The news of Prahran-Windsor-Balaclava-St. Kilda [microform],19uu-1950,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v.,,Australia--Victoria--Elsternwick | Australia--Victoria--Prahran,Elsternwick,101101.0,LOCB,145.0065335,-37.8867877,,,a9910167573607636
9910167573607636,The news of Prahran-Windsor-Balaclava-St. Kilda [microform],19uu-1950,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v.,,Australia--Victoria--Elsternwick | Australia--Victoria--Prahran,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910167573607636
9910167533607636,Prahran news [microform],1952-1959,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v.,,Australia--Victoria--Prahran | Australia--Victoria--Elsternwick,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910167533607636
9910167533607636,Prahran news [microform],1952-1959,Elsternwick Vic. : P. Isaacson Pty. Ltd.,v.,,Australia--Victoria--Prahran | Australia--Victoria--Elsternwick,Elsternwick,101101.0,LOCB,145.0065335,-37.8867877,,,a9910167533607636
9910167363607636,The Malvern & Armadale recorder [microform],1899-1899,Malvern Vic. : H.G. Appleford,v. ; 66 cm.,,Australia--Victoria--Malvern | Australia--Victoria--Armadale,Malvern,101941.0,LOCB,145.035371,-37.85841,,,a9910167363607636
9910167363607636,The Malvern & Armadale recorder [microform],1899-1899,Malvern Vic. : H.G. Appleford,v. ; 66 cm.,,Australia--Victoria--Malvern | Australia--Victoria--Armadale,Armadale,100192.0,LOCB,145.0194404,-37.8576716,,,a9910167363607636
9910166243607636,Prahran telegraph (Malvern argus ed.) | The Prahran telegraph.,1902-192u,Prahran Vic. : A.W. Osment,v. : ill. ; 70 cm.,Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Malvern,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910166243607636
9910166243607636,Prahran telegraph (Malvern argus ed.) | The Prahran telegraph.,1902-192u,Prahran Vic. : A.W. Osment,v. : ill. ; 70 cm.,Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Malvern,Malvern,101941.0,LOCB,145.035371,-37.85841,,,a9910166243607636
9910166183607636,Prahran telegraph (St. Kilda ed.) | The Prahran telegraph.,1903-1920,Prahran Vic. : A.W. Osment,v. ; 63 cm,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Prahran,St Kilda,102815.0,LOCB,144.9819636,-37.8642271,,,a9910166183607636
9910166183607636,Prahran telegraph (St. Kilda ed.) | The Prahran telegraph.,1903-1920,Prahran Vic. : A.W. Osment,v. ; 63 cm,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Prahran,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910166183607636
9910165703607636,Yeni Türkiye.,1976-1999,Brunswick Vic. : S. Binyazar,v. : ill. ; 43-56 cm.,Newspapers,Australia--Victoria--Brunswick | Australia--Victoria--Gladstone Park,Brunswick,100526.0,LOCB,144.9628608,-37.7666787,,,a9910165703607636
9910165703607636,Yeni Türkiye.,1976-1999,Brunswick Vic. : S. Binyazar,v. : ill. ; 43-56 cm.,Newspapers,Australia--Victoria--Brunswick | Australia--Victoria--Gladstone Park,Gladstone Park,101259.0,LOCB,144.8940596,-37.688523,,,a9910165703607636
9910165613607636,Gippsland guardian [microform],1855-18uu,"Port Albert, Vic. : Jacob Ferris",,,Australia--Victoria--Gippsland | Australia--Victoria--Port Albert,Gippsland,,,,,,,a9910165613607636
9910165613607636,Gippsland guardian [microform],1855-18uu,"Port Albert, Vic. : Jacob Ferris",,,Australia--Victoria--Gippsland | Australia--Victoria--Port Albert,Port Albert,102536.0,LOCB,146.6560231,-38.691331,,,a9910165613607636
9910165553607636,St. Kilda advertiser.,187u-1902,Prahran Vic. : H. Osment.,v. ; 57-69 cm.,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Prahran,St Kilda,102815.0,LOCB,144.9819636,-37.8642271,,,a9910165553607636
9910165553607636,St. Kilda advertiser.,187u-1902,Prahran Vic. : H. Osment.,v. ; 57-69 cm.,Newspapers,Australia--Victoria--St. Kilda | Australia--Victoria--Prahran,Prahran,102553.0,LOCB,145.002358,-37.8515283,,,a9910165553607636
9910164753607636,"News, Cranbourne.",1996-2017,Pakenham Vic. : South Eastern Independent Newspapers Pty. Ltd.,v. : ill. (some col.) ; 41 cm.,Newspapers,Australia--Victoria--Cranbourne | Australia--Victoria--Pakenham,Cranbourne,100865.0,LOCB,145.2791936,-38.1066298,,,a9910164753607636
9910164753607636,"News, Cranbourne.",1996-2017,Pakenham Vic. : South Eastern Independent Newspapers Pty. Ltd.,v. : ill. (some col.) ; 41 cm.,Newspapers,Australia--Victoria--Cranbourne | Australia--Victoria--Pakenham,Pakenham,102444.0,LOCB,145.487804,-38.0710454,,,a9910164753607636
9910164473607636,The Coburg courier [microform],1935-1995,"Kew, Vic. : Coburg Courier",v. : ill. ; 48 cm.,Newspapers,Australia--Victoria--Coburg | Australia--Victoria--Kew,Coburg,100791.0,LOCB,144.964502,-37.7438163,,,a9910164473607636
9910164473607636,The Coburg courier [microform],1935-1995,"Kew, Vic. : Coburg Courier",v. : ill. ; 48 cm.,Newspapers,Australia--Victoria--Coburg | Australia--Victoria--Kew,Kew,101649.0,LOCB,145.0308977,-37.8014592,,,a9910164473607636
9910164333607636,East Gippsland news (Snowy River mail ed.) | The East Gippsland news.,1990-1997,"Orbost, Vic. : East Gippsland News",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Orbost | Australia--Victoria--East Gippsland,Orbost,102430.0,LOCB,148.508777,-37.6551979,,,a9910164333607636
9910164333607636,East Gippsland news (Snowy River mail ed.) | The East Gippsland news.,1990-1997,"Orbost, Vic. : East Gippsland News",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Orbost | Australia--Victoria--East Gippsland,East Gippsland Shire,8214.0,LGA,148.356811,-37.3929038,,,a9910164333607636
9910164293607636,Malvern courier and Caulfield mirror [microform],1905-1917,"Malvern, Vic. : W.H. Bennett",v. ; 52 cm.,,Australia--Victoria--Malvern | Australia--Victoria--Caulfield,Malvern,101941.0,LOCB,145.035371,-37.85841,,,a9910164293607636
9910164293607636,Malvern courier and Caulfield mirror [microform],1905-1917,"Malvern, Vic. : W.H. Bennett",v. ; 52 cm.,,Australia--Victoria--Malvern | Australia--Victoria--Caulfield,Caulfield,100708.0,LOCB,145.0265624,-37.8840043,,,a9910164293607636
9910164123607636,The ranges trader.,1997-1999,Monbulk Vic. : Yarra Valley Newspapers,"v. : ill., ports ; 43 cm.",,Australia--Victoria--Monbulk | Australia--Victoria--Dandenong Ranges,Monbulk,102105.0,LOCB,145.425235,-37.8750144,,,a9910164123607636
9910164123607636,The ranges trader.,1997-1999,Monbulk Vic. : Yarra Valley Newspapers,"v. : ill., ports ; 43 cm.",,Australia--Victoria--Monbulk | Australia--Victoria--Dandenong Ranges,Dandenong Ranges,,,,,,,a9910164123607636
9910164033607636,"Inside Melbourne (Melbourne, Vic.) | Inside Melbourne : people, places, news, views.",1998-2001,Abbotsford Vic. : Pearl & Dean Pub. Pty. Ltd.,"v. : ill., ports ; 34 cm.",Newspapers,Australia--Victoria--Abbotsford | Australia--Victoria--Melbourne,Abbotsford,100118.0,LOCB,144.9987114,-37.802505,,,a9910164033607636
9910164033607636,"Inside Melbourne (Melbourne, Vic.) | Inside Melbourne : people, places, news, views.",1998-2001,Abbotsford Vic. : Pearl & Dean Pub. Pty. Ltd.,"v. : ill., ports ; 34 cm.",Newspapers,Australia--Victoria--Abbotsford | Australia--Victoria--Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910164033607636
9910164013607636,Dandenong & Casey journal.,1997-1997,Dandenong Vic. : Fairfax Community Newspapers,v. : ill. ; 41 cm.,,Australia--Victoria--Dandenong | Australia--Victoria--Casey,Dandenong,100920.0,LOCB,145.2138952,-37.985583,,,a9910164013607636
9910164013607636,Dandenong & Casey journal.,1997-1997,Dandenong Vic. : Fairfax Community Newspapers,v. : ill. ; 41 cm.,,Australia--Victoria--Dandenong | Australia--Victoria--Casey,Casey City,4922.0,LGA,145.313478,-38.0959591,,,a9910164013607636
9910158433607636,The shearers' record : a monthly journal.,1888-1891,"Allendale, Vic. : G.A. Andrew",v.,,Australia--Victoria--Allendale | Australia--Victoria--Melbourne,Allendale,100147.0,LOCB,143.913148,-37.3631343,,,a9910158433607636
9910158433607636,The shearers' record : a monthly journal.,1888-1891,"Allendale, Vic. : G.A. Andrew",v.,,Australia--Victoria--Allendale | Australia--Victoria--Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910158433607636
9910158403607636,"Shalom (Elsternwick, Vic.) | Shalom : Australian Jewish Russian language fortnightly.",1981-,"Elsternwick, Vic. : ob""edineniem Evreev-bezhent͡sev i z sssr | Elsternwick, Vic. : объединением Евреев-беженцев и з СССР",v. ; 42 cm.,Newspapers,Australia--Victoria--Elsternwick | Australia--Victoria--Melbourne,Elsternwick,101101.0,LOCB,145.0065335,-37.8867877,,,a9910158403607636
9910158403607636,"Shalom (Elsternwick, Vic.) | Shalom : Australian Jewish Russian language fortnightly.",1981-,"Elsternwick, Vic. : ob""edineniem Evreev-bezhent͡sev i z sssr | Elsternwick, Vic. : объединением Евреев-беженцев и з СССР",v. ; 42 cm.,Newspapers,Australia--Victoria--Elsternwick | Australia--Victoria--Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910158403607636
9910158313607636,The record and Emerald Hill and Sandridge advertiser.,1872-1881,"Emerald Hill, Vic. : W. Marshall",v. ; 67 cm.,Newspapers,Australia--Victoria--Emerald Hill | Australia--Victoria--Sandridge,Emerald Hill,8557.0,NBHD,144.9590337,-37.8354035,"Issues available online Aug. 8th, 1872-Mar. 4, 1881)",http://nla.gov.au/nla.news-title428,a9910158313607636
